Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_Total_Scale,PH_QF
CHEECA_80W_25N,24.898,-80.619,12/25/16,9:17,397.3,2,6.77,399.4,2,6.53,1021.6,25.5,98.38,24.962,36.51,400,402.1,389.8,391.8,-2,391,393.1,-2.1,8.043,2
CHEECA_80W_25N,24.898,-80.619,12/25/16,12:17,422.5,2,6.88,399.7,2,6.67,1022.4,25.5,98.21,24.844,36.525,425.5,402.4,415,392.5,22.5,416.4,393.8,22.6,8.05,2
CHEECA_80W_25N,24.898,-80.619,12/25/16,15:17,461.2,2,7.42,399,2,7.29,1024,25.5,97.99,24.693,36.535,464.6,401.9,454.1,392.8,61.2,455.6,394.1,61.4,7.99,2
CHEECA_80W_25N,24.898,-80.619,12/25/16,18:17,485.2,2,7.16,398.9,2,7,1022.3,25.7,98.02,24.821,36.537,488.7,401.7,476.8,391.8,84.9,478.3,393.1,85.2,-999,4
CHEECA_80W_25N,24.898,-80.619,12/25/16,21:17,507.3,2,6.51,399.1,2,6.26,1021.8,25.9,98.09,24.891,36.539,510.6,401.6,497.8,391.5,106.2,499.4,392.8,106.6,7.975,2
CHEECA_80W_25N,24.898,-80.619,12/26/16,0:17,490.8,2,6.21,399.7,2,6.01,1023,25.9,98.14,24.851,36.557,493.9,402.2,482.1,392.6,89.5,483.6,393.8,89.8,8.036,2
CHEECA_80W_25N,24.898,-80.619,12/26/16,3:17,567,2,6.64,400.1,2,6.48,1024.2,25.6,97.96,24.66,36.43,570.8,402.7,558,393.7,164.3,559.8,395,164.8,7.936,2
CHEECA_80W_25N,24.898,-80.619,12/26/16,6:17,625.8,2,6.67,400.3,2,6.52,1024,25.5,97.61,24.515,36.286,630.1,402.9,616,393.9,222,618,395.2,222.8,-999,4
CHEECA_80W_25N,24.898,-80.619,12/26/16,9:17,674.5,2,6.66,400.5,2,6.47,1023.2,25.4,97.21,24.384,36.157,679.1,403.1,663.5,393.9,269.6,665.7,395.2,270.5,-999,4
CHEECA_80W_25N,24.898,-80.619,12/26/16,12:17,655.8,2,6.76,400.2,2,6.6,1024,25.3,97,24.368,36.128,660.2,402.9,645.6,394,251.6,647.7,395.3,252.5,-999,4
CHEECA_80W_25N,24.898,-80.619,12/26/16,15:17,645.3,2,7.21,400.1,2,7.1,1025.6,25.3,97.1,24.409,36.155,650,402.9,636.6,394.6,242,638.7,395.9,242.8,7.886,2
CHEECA_80W_25N,24.898,-80.619,12/26/16,18:17,629.3,2,6.83,400.3,2,6.65,1023.6,25.5,97.2,24.578,36.25,633.6,403,619.2,393.8,225.4,621.2,395.1,226.1,-999,4
CHEECA_80W_25N,24.898,-80.619,12/26/16,21:17,628,2,6.33,400.8,2,6.11,1023.2,25.6,97.34,24.564,36.281,632,403.3,617.3,393.9,223.5,619.4,395.2,224.2,7.902,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,0:17,640.2,2,6.42,400.9,2,6.22,1024.1,25.5,97.23,24.469,36.278,644.4,403.4,630.1,394.5,235.6,632.1,395.8,236.3,7.929,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,3:17,651.2,2,6.6,401.7,2,6.45,1024.9,25.4,97.15,24.386,36.249,655.6,404.3,641.6,395.8,245.9,643.7,397,246.7,7.935,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,6:17,667.1,2,6.52,401.7,2,6.33,1023.8,25.3,96.96,24.287,36.224,671.5,404.2,656.7,395.3,261.4,658.8,396.6,262.2,7.908,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,9:17,614.9,2,6.36,401.9,2,6.16,1022.7,25.1,96.81,24.206,36.292,618.9,404.4,604.6,395,209.5,606.5,396.3,210.2,-999,4
CHEECA_80W_25N,24.898,-80.619,12/27/16,12:17,580.5,2,6.38,402.1,2,6.19,1023.4,24.9,96.83,24.126,36.305,584.2,404.6,571.2,395.6,175.7,573.1,396.9,176.2,7.95,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,15:17,597,2,7.19,401.7,2,7.1,1024.2,24.9,96.85,24.168,36.251,601.3,404.6,588.4,395.9,192.5,590.3,397.2,193.1,7.94,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,18:17,623.6,2,6.51,402.6,2,6.37,1022.2,25.4,97.02,24.428,36.233,627.7,405.2,612.7,395.5,217.2,614.6,396.8,217.9,7.936,2
CHEECA_80W_25N,24.898,-80.619,12/27/16,21:17,647.2,2,6.38,402.4,2,6.21,1021.1,25.7,97.15,24.501,36.218,651.3,404.9,634.9,394.7,240.2,637,396,241,-999,4
CHEECA_80W_25N,24.898,-80.619,12/28/16,0:17,672.7,2,5.61,402.4,2,5.28,1021.7,25.7,97.19,24.429,36.164,676.5,404.5,660,394.7,265.4,662.2,396,266.2,7.905,2
CHEECA_80W_25N,24.898,-80.619,12/28/16,3:17,691.4,2,6.14,403.1,2,5.93,1022.1,25.4,97.02,24.346,36.119,695.7,405.5,679,395.8,283.3,681.3,397.1,284.2,7.894,2
CHEECA_80W_25N,24.898,-80.619,12/28/16,6:17,702.5,2,6.45,402.7,2,6.26,1020.9,25.2,96.69,24.267,36.122,707.1,405.2,689.4,395.1,294.3,691.7,396.4,295.3,7.887,2
CHEECA_80W_25N,24.898,-80.619,12/28/16,9:17,745.3,2,6.47,403.1,2,6.27,1020.5,25.2,95.48,24.182,36.109,750.1,405.6,731.2,395.4,335.8,733.6,396.7,336.9,7.864,2
CHEECA_80W_25N,24.898,-80.619,12/28/16,12:17,691.5,2,6.37,402.7,2,6.18,1020.8,25.1,95.77,24.132,36.118,695.9,405.2,678.7,395.2,283.5,680.9,396.5,284.4,7.887,2
CHEECA_80W_25N,24.898,-80.619,12/28/16,15:17,662.4,2,7.31,401,2,7.19,1022.3,25.2,96.09,24.24,36.252,667.3,403.9,651.7,394.5,257.2,653.8,395.7,258,,
CHEECA_80W_25N,24.898,-80.619,12/28/16,18:17,649.2,2,6.77,401.5,2,6.61,1020.3,25.5,96.76,24.502,36.275,653.6,404.2,636.6,393.7,242.9,638.7,395,243.7,,
CHEECA_80W_25N,24.898,-80.619,12/28/16,21:17,649.1,2,6.69,401.4,2,6.48,1019.3,26,97.49,24.648,36.259,653.5,404.1,635.8,393.1,242.7,637.8,394.4,243.4,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,0:17,667.6,2,5.3,402.8,2,4.89,1020.2,25.9,97.44,24.522,36.237,671.1,404.7,653.6,394.2,259.4,655.7,395.5,260.3,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,3:17,640.6,2,6.18,402.6,2,5.86,1021,25.4,97.51,24.445,36.334,644.6,405,628.4,394.8,233.6,630.4,396,234.4,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,9:17,679.5,2,6.59,402.5,2,6.3,1018.7,25,97.15,24.265,36.228,684,405,665.5,394.1,271.4,667.7,395.3,272.3,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,12:17,705.4,2,6.37,412.4,2,6.1,1019.3,24.8,96.5,24.231,36.166,710,414.9,691.1,404,287.2,693.4,405.3,288.1,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,15:17,652.4,2,7.77,405.8,2,7.7,1020.8,24.8,96.44,24.33,36.331,657.5,409,641,398.7,242.3,643.1,400,243.1,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,18:17,652,2,7.13,400.6,2,6.95,1018.7,25.8,96.63,24.596,36.348,656.7,403.4,638.6,392.3,246.3,640.6,393.5,247.1,,
CHEECA_80W_25N,24.898,-80.619,12/29/16,21:17,643.4,2,6.41,399.9,2,6.16,1017.5,27.1,97.22,24.878,36.294,647.6,402.4,628.6,390.5,238,630.6,391.8,238.8,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,0:17,614.9,2,3.78,402.8,2,2.89,1018.3,27.2,97.52,24.489,36.346,617.2,404,600,392.7,207.3,602,394,208,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,3:17,618.1,2,6.01,403.8,2,5.4,1019.3,26.2,97.52,24.387,36.357,621.9,406,605.2,395.1,210.1,607.2,396.4,210.8,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,6:17,635,2,7.3,404.9,2,6.86,1018.9,25.5,97.63,24.296,36.286,639.7,407.7,622.5,396.7,225.8,624.5,398,226.5,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,9:17,647.8,2,7.53,404.4,2,7.22,1018.6,25.1,97.52,24.198,36.246,652.7,407.3,635,396.3,238.7,637,397.6,239.5,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,12:17,645.7,2,5.87,412.5,2,5.46,1020.1,24.5,97.15,23.981,36.271,649.5,414.7,633.1,404.3,228.9,635.2,405.6,229.6,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,15:17,535.9,2,7.47,409,2,7.25,1022.9,23,97.7,23.883,36.447,539.9,412,527.8,402.8,125,529.6,404.2,125.4,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,18:17,524.7,2,7.37,407.3,2,7.28,1021.2,22.6,98.36,23.794,36.443,528.7,410.3,516,400.5,115.5,517.7,401.8,115.9,,
CHEECA_80W_25N,24.898,-80.619,12/30/16,21:17,442.1,2,5.59,408.8,2,5.06,1020.9,22.8,99.46,23.964,36.497,444.6,410.9,433.8,400.9,32.9,435.2,402.2,33,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,0:17,387.3,2,4.21,408.2,2,3.79,1022,22.5,100,23.936,36.595,389,409.8,379.9,400.2,-20.3,381.2,401.5,-20.4,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,3:17,439.4,2,5.95,411.7,2,5.61,1022.8,21.5,99.97,23.549,36.547,442.1,414.1,432.4,405,27.4,433.8,406.3,27.5,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,6:17,485.1,2,5.66,411.1,2,5.39,1022.4,20.7,99.68,23.154,36.54,487.8,413.4,477.3,404.4,72.8,478.9,405.8,73.1,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,9:17,485.4,2,5.52,414.1,2,5.31,1021.9,20.2,99.35,22.791,36.546,488.1,416.3,477.6,407.3,70.2,479.2,408.7,70.5,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,12:17,458.8,2,5.53,418.2,2,5.37,1022.7,19.9,99.06,22.765,36.564,461.4,420.5,451.8,411.8,40.1,453.3,413.1,40.2,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,15:17,414.6,2,6.74,404.2,2,6.7,1023.8,20.3,99.08,22.87,36.63,417.5,406.9,409.2,398.9,10.3,410.6,400.2,10.3,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,18:17,475,2,4.97,403.6,2,4.88,1021.9,21.5,99.17,22.758,36.587,477.4,405.6,467.1,396.9,70.2,468.7,398.2,70.5,,
CHEECA_80W_25N,24.898,-80.619,12/31/16,21:17,482.5,2,4.98,403.8,2,4.86,1020.7,22.4,99.47,22.766,36.583,484.9,405.8,473.9,396.6,77.3,475.5,397.9,77.6,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,0:17,489.7,2,4.54,403.6,2,4.32,1020.9,22.8,99.27,22.725,36.598,492,405.4,481,396.3,84.6,482.6,397.6,84.9,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,3:17,481.9,2,5.02,403.3,2,4.85,1021.6,22.8,98.88,22.713,36.603,484.4,405.3,473.9,396.5,77.3,475.5,397.9,77.6,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,6:17,486.5,2,5.26,402.9,2,5.09,1020.7,22.9,98.4,22.655,36.607,489.1,405,478.1,395.9,82.2,479.7,397.2,82.5,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,9:17,491.6,2,5.4,402.6,2,5.25,1020.1,23.2,97.71,22.602,36.612,494.2,404.8,482.9,395.5,87.4,484.5,396.8,87.7,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,12:17,440.3,2,5.44,402.3,2,5.29,1021.1,23.3,97.63,22.653,36.64,442.7,404.4,432.9,395.5,37.4,434.3,396.8,37.5,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,15:17,420.2,2,6.02,401.6,2,5.9,1022.4,23.7,97.78,22.796,36.657,422.8,404,413.9,395.5,18.4,415.2,396.8,18.5,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,18:17,513.6,2,5.54,401.7,2,5.39,1021,24.3,97.83,22.751,36.596,516.5,403.9,505,394.8,110.1,506.6,396.1,110.5,,
CHEECA_80W_25N,24.898,-80.619,1/1/17,21:17,527.4,2,5.45,401.5,2,5.28,1020.4,24.8,97.84,22.901,36.598,530.3,403.6,518.1,394.3,123.8,519.8,395.6,124.2,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,0:17,523.8,2,4.79,401.5,2,4.48,1021.2,24.9,97.72,22.849,36.589,526.3,403.3,514.6,394.3,120.3,516.3,395.6,120.7,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,3:17,465,2,5.49,401.4,2,5.27,1021.9,24.7,97.75,22.968,36.631,467.6,403.6,457.3,394.8,62.6,458.9,396.1,62.8,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,6:17,514.3,2,5.91,401.5,2,5.71,1021.6,24.6,97.65,22.66,36.508,517.3,403.8,506.2,395.1,111.1,507.8,396.4,111.5,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,9:17,483.2,2,6.04,401,2,5.85,1020.9,24.6,97.55,22.776,36.561,486.2,403.4,475.2,394.3,80.9,476.8,395.6,81.2,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,12:17,470.1,2,6.17,401.2,2,5.99,1021.6,24.6,96.84,23.013,36.616,473.1,403.6,462.6,394.7,67.9,464.1,396,68.1,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,15:17,431.2,2,6.77,400.4,2,6.65,1022.4,24.8,97.14,23.435,36.618,434.2,403.1,424.6,394.2,30.4,426,395.5,30.5,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,18:17,440.6,2,5.98,400.4,2,5.84,1020.4,25.1,97.42,23.454,36.662,443.3,402.7,432.6,393,39.6,434,394.3,39.7,,
CHEECA_80W_25N,24.898,-80.619,1/2/17,21:17,437.7,2,5.7,400.5,2,5.5,1019.1,25.5,97.65,23.717,36.657,440.2,402.7,428.9,392.3,36.6,430.3,393.6,36.7,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,0:17,493.7,2,5.37,400.8,2,5.12,1019.9,25.7,97.58,23.576,36.652,496.4,402.9,484.1,392.9,91.2,485.7,394.2,91.5,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,3:17,429.8,2,6.42,400.4,2,6.24,1019.8,25.5,97.7,24.058,36.593,432.6,402.9,421.5,392.6,28.9,422.9,393.9,29,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,6:17,419.4,2,6.51,400.2,2,6.37,1019,25.4,97.63,24.353,36.546,422.2,402.8,410.8,391.9,18.9,412.1,393.2,18.9,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,9:17,425.1,2,6.74,400.1,2,6.61,1017.1,25.4,97.49,24.331,36.55,428,402.8,415.7,391.2,24.5,417,392.4,24.6,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,12:17,438.1,2,6.63,399.8,2,6.48,1017.8,25.5,96.79,24.325,36.541,441.1,402.4,428.7,391.1,37.5,430.1,392.4,37.7,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,15:17,438.2,2,7.46,399,2,7.35,1019,25.7,96.58,24.467,36.536,441.5,402,429.5,391.1,38.4,430.9,392.3,38.5,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,18:17,435.1,2,6.86,398.5,2,6.64,1016.7,26.8,97.16,25.281,36.375,438.1,401.1,424.6,388.8,35.8,426,390,35.9,,
CHEECA_80W_25N,24.898,-80.619,1/3/17,21:17,420.7,2,5.48,397.7,2,5.23,1015.8,27.9,97.7,25.834,36.422,423,399.8,409.2,386.7,22.5,410.5,387.9,22.6,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,0:17,418.3,2,4.39,400.8,2,3.81,1016.7,27.9,98.05,25.585,36.42,420.1,402.3,406.9,389.7,17.3,408.2,390.9,17.3,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,3:17,416.5,2,6.32,400.4,2,5.95,1015.8,27.1,98.27,25.435,36.397,419.2,402.8,405.8,389.9,15.9,407.1,391.1,15.9,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,6:17,413.6,2,7.15,400.6,2,6.93,1014.7,26.6,98.44,25.417,36.389,416.6,403.4,402.8,390.1,12.7,404.1,391.3,12.8,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,9:17,418.2,2,7.33,400,2,7.14,1014,26.3,98.35,25.363,36.399,421.2,402.9,407.1,389.3,17.7,408.4,390.6,17.8,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,12:17,440.4,2,7.19,400.1,2,7.01,1014.3,26.1,97.95,25.194,36.428,443.6,402.9,429,389.6,39.4,430.4,390.9,39.5,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,15:17,431.3,2,8.24,398.6,2,8.13,1015.4,26.3,98.13,25.295,36.432,434.9,401.9,420.9,389,31.9,422.2,390.2,32,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,18:17,427.9,2,7.8,398.4,2,7.56,1013.1,27.3,98.64,25.464,36.442,431.3,401.4,416.3,387.5,28.8,417.6,388.7,28.9,,
CHEECA_80W_25N,24.898,-80.619,1/4/17,21:17,429.1,2,7.26,399.8,2,6.68,1012.4,27.7,99.18,25.422,36.469,432.3,402.5,417,388.3,28.7,418.3,389.5,28.8,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,0:17,479.7,2,6.66,400.8,2,6.1,1012.7,27.4,99.12,25.143,36.503,482.9,403.3,466.2,389.4,76.8,467.7,390.6,77.1,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,3:17,464.1,2,7.06,400.9,2,6.68,1013.4,26.8,99.3,24.911,36.498,467.4,403.6,451.8,390.1,61.7,453.3,391.3,61.9,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,6:17,469.3,2,7.84,401,2,7.53,1013.1,26.3,99.06,24.876,36.505,473,404.1,457.1,390.5,66.6,458.5,391.7,66.8,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,9:17,494.1,2,7.43,407.4,2,7.08,1012.8,25.9,98.44,24.921,36.502,497.8,410.3,480.9,396.3,84.5,482.4,397.6,84.8,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,12:17,495.8,2,7.24,406.5,2,6.83,1014.8,25.2,97.61,24.831,36.505,499.4,409.3,483.5,396.3,87.2,485,397.6,87.5,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,15:17,510.6,2,9.15,403.6,2,9.1,1015.5,24.8,97,24.767,36.515,515.3,407.3,499.2,394.6,104.6,500.8,395.9,105,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,18:17,464.3,2,7.65,400.6,2,7.49,1013.9,25.7,97.94,25,36.519,467.8,403.6,452.4,390.3,62.1,453.8,391.5,62.3,,
CHEECA_80W_25N,24.898,-80.619,1/5/17,21:17,435.7,2,8.06,398.9,2,7.82,1013.6,27.3,98.62,25.181,36.516,439.2,402.1,424.4,388.5,35.9,425.8,389.8,36,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,0:17,444.3,2,3.99,402.6,2,2.92,1014.6,27.5,99.08,25.074,36.519,446,403.7,431.5,390.6,40.9,432.9,391.8,41.1,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,3:17,453.5,2,5.92,403.1,2,5.2,1016,26.2,99.19,25.007,36.526,456.3,405.2,442.1,392.6,49.4,443.5,393.9,49.6,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,6:17,463.5,2,6.86,405.1,2,6.23,1015.3,25.1,98.71,24.861,36.529,466.7,407.7,452,394.9,57.2,453.5,396.1,57.4,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,9:17,443.8,2,7.6,405.5,2,7.15,1015,23.9,98.63,24.846,36.518,447.2,408.4,433,395.5,37.5,434.4,396.8,37.6,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,12:17,434.4,2,7.87,407.3,2,7.58,1016.5,23.6,98.22,24.777,36.512,437.9,410.5,424.7,398.1,26.6,426,399.4,26.7,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,15:17,439.6,2,8.41,406.3,2,8.34,1017.8,23.9,97.92,24.768,36.517,443.3,409.7,430.6,397.9,32.7,431.9,399.1,32.8,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,18:17,408.7,2,6.86,399.4,2,6.73,1016.2,24.8,98.82,24.977,36.509,411.5,402.1,398.9,389.8,9.1,400.2,391,9.1,,
CHEECA_80W_25N,24.898,-80.619,1/6/17,21:17,400.5,2,6.98,398.9,2,6.79,1015.1,26.1,99.66,25.195,36.5,403.3,401.6,390.3,388.6,1.7,391.6,389.9,1.7,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,0:17,403.2,2,5.55,400.4,2,5.16,1015.6,26.6,100.1,25.173,36.501,405.5,402.5,392.6,389.7,2.9,393.9,391,2.9,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,3:17,421.4,2,6.67,400,2,6.46,1017.1,26.4,100.02,25.05,36.518,424.2,402.6,411.5,390.5,21,412.8,391.8,21,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,6:17,428,2,7.05,400.1,2,6.9,1016.6,26.3,99.58,25.028,36.517,431,402.9,417.9,390.6,27.3,419.2,391.8,27.4,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,9:17,434.1,2,6.9,401.4,2,6.77,1015.9,26.2,98.94,25.009,36.515,437.1,404.1,423.5,391.6,32,424.9,392.8,32.1,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,12:17,444.9,2,7,401.4,2,6.85,1017.8,26.1,98.21,24.947,36.52,448.1,404.1,435,392.3,42.7,436.4,393.6,42.8,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,15:17,452.8,2,7.92,399.3,2,7.81,1019.2,26.1,98.23,24.952,36.537,456.4,402.4,443.7,391.2,52.5,445.2,392.5,52.7,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,18:17,441.2,2,7.51,399.7,2,7.33,1017.3,27,99.24,25.195,36.542,444.6,402.6,431.2,390.5,40.7,432.6,391.8,40.8,,
CHEECA_80W_25N,24.898,-80.619,1/7/17,21:17,433.6,2,5.17,399.7,2,4.34,1017.3,27.3,99.76,25.128,36.434,435.8,401.5,422.7,389.4,33.3,424.1,390.7,33.4,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,0:17,439.5,2,5.3,414.6,2,5.03,1020.2,26.1,100.01,25.037,36.459,441.8,416.7,429.9,405.5,24.4,431.3,406.8,24.5,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,3:17,429.6,2,5.39,421.4,2,5.22,1023.2,24.6,99.82,24.735,36.471,431.9,423.6,421.7,413.7,8.1,423.1,415,8.1,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,6:17,426.3,2,5.6,417,2,5.45,1023.6,22.7,99.21,24.286,36.476,428.7,419.3,419.2,410,9.2,420.5,411.3,9.2,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,9:17,403.6,2,4.91,415.7,2,4.75,1024.3,21,98.81,23.823,36.488,405.6,417.7,397.1,409,-11.9,398.4,410.3,-11.9,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,12:17,413.8,2,5.04,414.8,2,4.95,1026.5,19.5,98.54,23.353,36.505,415.9,416.9,408.5,409.4,-0.9,409.9,410.8,-0.9,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,15:17,413.4,2,5.51,411.6,2,5.5,1029,18.9,98.51,22.643,36.527,415.7,413.9,409.7,408,1.8,411.1,409.3,1.8,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,18:17,388.6,2,4.65,408.4,2,4.62,1027.4,19.1,98.84,22.518,36.548,390.4,410.3,384.3,403.8,-19.5,385.6,405.2,-19.6,,
CHEECA_80W_25N,24.898,-80.619,1/8/17,21:17,352,2,4.26,405,2,4.2,1027.1,19.9,99.66,22.768,36.547,353.5,406.7,347.7,400.1,-52.3,348.9,401.4,-52.5,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,0:17,360.1,2,3.61,404.6,2,3.43,1029,20.1,99.67,22.529,36.543,361.4,406,356.3,400.2,-43.9,357.5,401.5,-44.1,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,3:17,373,2,3.41,407.9,2,3.22,1030.6,19.6,99.42,22.223,36.572,374.3,409.3,369.8,404.3,-34.5,371,405.7,-34.7,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,6:17,371,2,3.37,410,2,3.22,1029.5,18.8,99.1,21.706,36.594,372.2,411.3,367.6,406.2,-38.6,368.8,407.5,-38.7,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,9:17,356.2,2,4,412.1,2,3.88,1029.1,18.3,98.79,21.363,36.588,357.6,413.7,353.2,408.6,-55.3,354.4,409.9,-55.5,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,12:17,367.2,2,4.28,414.2,2,4.18,1030.7,17.9,98.4,21.384,36.586,368.8,415.9,364.8,411.5,-46.7,366,412.9,-46.8,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,15:17,370.8,2,4.92,414.3,2,4.9,1032.4,18,98.35,21.374,36.607,372.7,416.4,369.3,412.6,-43.3,370.5,414,-43.5,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,18:17,359.2,2,3.62,404.1,2,3.56,1030.1,19.1,98.6,21.502,36.619,360.5,405.6,356.3,400.9,-44.6,357.5,402.3,-44.7,,
CHEECA_80W_25N,24.898,-80.619,1/9/17,21:17,350.2,2,3.29,404.1,2,3.21,1028.5,19.7,98.87,21.591,36.594,351.3,405.4,346.7,400,-53.3,347.9,401.4,-53.5,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,0:17,345.1,2,3.44,404.2,2,3.34,1029.3,20,98.91,21.189,36.568,346.3,405.6,342.2,400.8,-58.6,343.3,402.1,-58.8,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,3:17,346.4,2,3.38,404.2,2,3.24,1030.6,20,98.84,21.203,36.569,347.6,405.6,343.9,401.3,-57.4,345.1,402.6,-57.6,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,6:17,339.2,2,3.84,404.4,2,3.65,1028.8,20,98.83,20.967,36.562,340.5,405.9,336.4,401,-64.6,337.6,402.3,-64.8,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,9:17,349.4,2,3.74,404.8,2,3.54,1027.3,20.2,98.73,20.873,36.555,350.8,406.2,346.1,400.8,-54.8,347.3,402.2,-54.9,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,12:17,371.3,2,3.85,405,2,3.54,1027.7,20.1,98.43,20.527,36.606,372.7,406.4,368.1,401.3,-33.3,369.3,402.7,-33.4,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,15:17,386.6,2,4.54,404.4,2,4.29,1029.4,20.1,98.19,20.137,36.679,388.4,406.2,384.4,402,-17.6,385.7,403.4,-17.7,,
CHEECA_80W_25N,24.898,-80.619,1/10/17,18:17,392.1,2,4.57,403.3,2,4.42,1026.8,20.2,98.19,19.973,36.728,393.9,405.1,389,400,-11,390.3,401.3,-11,,
